age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,services,married,secondary,771,true,false,cellular,15,may,173,4,-1,0,unknown,false
32,services,married,primary,164,true,false,unknown,17,jul,19,1,-1,0,unknown,false
33,housemaid,married,tertiary,4958,true,false,unknown,20,may,434,1,-1,0,unknown,false
37,housemaid,married,secondary,167,true,false,cellular,21,jul,225,3,-1,0,unknown,false
44,housemaid,married,primary,1037,true,false,cellular,21,jul,319,1,-1,0,unknown,false
42,housemaid,married,primary,1,true,false,telephone,28,jul,59,5,-1,0,unknown,false
45,housemaid,married,primary,317,true,false,cellular,8,apr,325,2,-1,0,unknown,false
27,housemaid,married,primary,275,true,false,cellular,14,may,196,2,-1,0,unknown,false
57,housemaid,married,primary,501,true,true,cellular,7,aug,59,2,-1,0,unknown,false
41,management,married,tertiary,393,true,false,unknown,8,may,110,2,-1,0,unknown,false
42,management,married,tertiary,1340,true,false,unknown,14,may,299,1,-1,0,unknown,false
54,management,married,primary,366,true,false,unknown,15,may,589,1,-1,0,unknown,false
33,management,married,tertiary,11149,true,false,unknown,21,may,418,2,-1,0,unknown,false
35,management,married,tertiary,341,true,false,unknown,23,may,824,2,-1,0,unknown,false
32,management,married,tertiary,1667,true,false,unknown,23,may,345,3,-1,0,unknown,false
41,management,married,tertiary,-556,true,true,unknown,26,may,127,3,-1,0,unknown,false
39,management,married,tertiary,22,true,false,unknown,2,jun,493,1,-1,0,unknown,false
32,management,married,tertiary,944,true,true,unknown,4,jun,292,1,-1,0,unknown,false
36,management,married,tertiary,-85,true,false,unknown,12,jun,85,2,-1,0,unknown,false
48,management,married,tertiary,734,true,false,unknown,17,jun,1208,3,-1,0,unknown,false
29,management,married,tertiary,620,true,false,unknown,18,jun,72,3,-1,0,unknown,false
39,management,married,tertiary,1070,true,true,cellular,9,jul,71,1,-1,0,unknown,false
32,management,married,tertiary,2,true,false,cellular,14,jul,79,3,-1,0,unknown,false
41,management,married,tertiary,49,true,false,cellular,17,jul,312,5,-1,0,unknown,false
30,management,married,tertiary,101,true,false,cellular,17,jul,88,1,-1,0,unknown,false
34,management,married,tertiary,1703,true,false,cellular,22,jul,153,5,-1,0,unknown,false
58,management,married,tertiary,2183,true,false,cellular,22,jul,209,1,-1,0,unknown,false
52,management,married,secondary,-588,true,false,cellular,22,jul,81,4,-1,0,unknown,false
53,management,married,unknown,527,true,false,cellular,23,jul,71,3,-1,0,unknown,false
38,management,married,tertiary,3724,true,false,cellular,27,aug,23,10,-1,0,unknown,false
32,management,married,tertiary,864,true,false,cellular,28,aug,17,19,-1,0,unknown,false
58,management,married,tertiary,4152,true,false,telephone,14,nov,160,1,-1,0,unknown,true
49,management,married,tertiary,852,true,false,cellular,20,nov,408,1,-1,0,unknown,false
44,management,married,tertiary,4119,true,true,telephone,21,nov,1074,1,-1,0,unknown,true
38,management,married,tertiary,1308,true,false,cellular,2,feb,626,1,-1,0,unknown,true
49,management,married,tertiary,519,true,false,cellular,8,apr,98,1,-1,0,unknown,false
37,management,married,tertiary,46,true,false,cellular,15,apr,154,1,-1,0,unknown,false
49,management,married,tertiary,603,true,false,cellular,20,apr,590,3,-1,0,unknown,false
51,management,married,tertiary,437,true,false,cellular,6,may,109,1,-1,0,unknown,false
39,management,married,tertiary,1425,true,false,cellular,12,may,775,3,-1,0,unknown,true
34,management,married,tertiary,186,true,false,cellular,14,may,115,3,-1,0,unknown,false
33,management,married,secondary,180,true,false,cellular,18,may,37,2,-1,0,unknown,false
39,management,married,tertiary,1241,true,false,cellular,5,jun,138,2,-1,0,unknown,false
33,management,married,tertiary,641,true,false,cellular,13,aug,347,2,-1,0,unknown,false
43,management,married,tertiary,13450,true,false,cellular,4,sep,128,1,-1,0,unknown,false
30,technician,married,unknown,-315,true,false,unknown,8,may,201,2,-1,0,unknown,false
29,technician,married,tertiary,409,true,false,unknown,12,may,247,3,-1,0,unknown,false
40,technician,married,secondary,26,true,false,unknown,16,may,230,3,-1,0,unknown,false
32,technician,married,secondary,11697,true,false,unknown,20,may,296,1,-1,0,unknown,false
39,technician,married,tertiary,602,true,false,unknown,20,may,191,7,-1,0,unknown,false
25,technician,married,unknown,776,true,false,unknown,27,may,290,1,-1,0,unknown,false
43,technician,married,secondary,-235,true,true,unknown,29,may,260,2,-1,0,unknown,false
50,technician,married,secondary,1093,true,false,unknown,30,may,319,1,-1,0,unknown,false
40,technician,married,secondary,335,true,false,unknown,2,jun,140,3,-1,0,unknown,false
50,technician,married,secondary,1765,true,false,unknown,12,jun,247,2,-1,0,unknown,false
48,technician,married,secondary,454,true,false,cellular,10,jul,114,1,-1,0,unknown,false
51,technician,married,secondary,-192,true,false,telephone,11,jul,57,1,-1,0,unknown,false
41,technician,married,tertiary,177,true,false,telephone,11,jul,117,2,-1,0,unknown,false
46,technician,married,secondary,1590,true,false,cellular,15,jul,59,2,-1,0,unknown,false
42,technician,married,secondary,422,true,false,cellular,16,jul,400,1,-1,0,unknown,false
29,technician,married,tertiary,1337,true,false,cellular,17,jul,125,2,-1,0,unknown,false
55,technician,married,tertiary,647,true,false,cellular,21,jul,150,4,-1,0,unknown,false
32,technician,married,secondary,268,true,true,cellular,22,jul,102,5,-1,0,unknown,false
45,technician,married,secondary,1415,true,false,cellular,24,jul,311,1,-1,0,unknown,false
34,technician,married,tertiary,2656,true,false,cellular,24,jul,302,1,-1,0,unknown,false
55,technician,married,secondary,3899,true,false,telephone,28,jul,596,4,-1,0,unknown,true
32,technician,married,secondary,212,true,false,cellular,11,aug,98,2,-1,0,unknown,false
30,technician,married,secondary,239,true,false,cellular,18,aug,199,8,-1,0,unknown,false
37,technician,married,secondary,1309,true,false,cellular,28,aug,77,4,-1,0,unknown,false
52,technician,married,secondary,2619,true,false,cellular,18,nov,77,2,-1,0,unknown,false
35,technician,married,secondary,0,true,false,cellular,19,nov,644,4,-1,0,unknown,true
32,technician,married,secondary,5560,true,true,cellular,20,nov,330,3,-1,0,unknown,false
32,technician,married,secondary,5626,true,false,cellular,21,nov,131,1,-1,0,unknown,false
53,technician,married,tertiary,476,true,false,cellular,28,jan,160,1,-1,0,unknown,false
39,technician,married,secondary,24,true,false,cellular,28,jan,79,4,-1,0,unknown,false
29,technician,married,tertiary,197,true,false,cellular,30,jan,103,2,-1,0,unknown,false
38,technician,married,tertiary,1997,true,false,cellular,6,apr,90,10,-1,0,unknown,false
57,technician,married,secondary,1753,true,false,cellular,7,may,539,1,-1,0,unknown,false
33,technician,married,secondary,73,true,false,cellular,2,jul,218,1,-1,0,unknown,true
53,technician,married,secondary,163,true,true,cellular,24,nov,108,1,-1,0,unknown,false
45,unemployed,married,primary,1292,true,false,unknown,14,may,70,2,-1,0,unknown,false
53,unemployed,married,secondary,76,true,true,unknown,16,may,283,1,-1,0,unknown,false
36,unemployed,married,secondary,-872,true,true,unknown,21,may,153,1,-1,0,unknown,false
40,unemployed,married,secondary,277,true,false,unknown,26,may,228,2,-1,0,unknown,false
45,unemployed,married,primary,180,true,true,unknown,27,may,62,2,-1,0,unknown,false
35,unemployed,married,tertiary,816,true,false,cellular,19,nov,547,7,-1,0,unknown,false
42,blue-collar,married,unknown,57,true,false,unknown,5,may,425,2,-1,0,unknown,false
50,blue-collar,married,primary,1533,true,false,unknown,5,may,325,2,-1,0,unknown,false
39,blue-collar,married,primary,-100,true,false,unknown,5,may,680,2,-1,0,unknown,false
32,blue-collar,married,secondary,536,true,false,unknown,9,may,208,2,-1,0,unknown,false
55,blue-collar,married,secondary,-256,true,true,unknown,9,may,136,2,-1,0,unknown,false
27,blue-collar,married,secondary,564,true,false,unknown,9,may,257,3,-1,0,unknown,false
40,blue-collar,married,secondary,3122,true,false,unknown,12,may,344,3,-1,0,unknown,false
32,blue-collar,married,secondary,-428,true,false,unknown,13,may,518,1,-1,0,unknown,false
46,blue-collar,married,primary,1483,true,false,unknown,14,may,174,3,-1,0,unknown,false
46,blue-collar,married,primary,1429,true,false,unknown,14,may,91,1,-1,0,unknown,false
43,blue-collar,married,secondary,960,true,false,unknown,15,may,436,1,-1,0,unknown,false
40,blue-collar,married,secondary,8150,true,false,unknown,15,may,347,1,-1,0,unknown,false
47,blue-collar,married,secondary,3008,true,true,unknown,15,may,236,3,-1,0,unknown,false
44,blue-collar,married,primary,1511,true,false,unknown,16,may,96,2,-1,0,unknown,false
51,blue-collar,married,primary,1194,true,false,unknown,16,may,558,3,-1,0,unknown,false
46,blue-collar,married,secondary,679,true,false,unknown,19,may,723,1,-1,0,unknown,false
54,blue-collar,married,secondary,887,true,false,unknown,19,may,133,1,-1,0,unknown,false
42,blue-collar,married,primary,170,true,false,unknown,19,may,51,41,-1,0,unknown,false
59,blue-collar,married,primary,14,true,true,unknown,20,may,355,1,-1,0,unknown,false
32,blue-collar,married,secondary,2366,true,false,unknown,20,may,127,2,-1,0,unknown,false
36,blue-collar,married,primary,599,true,false,unknown,21,may,649,2,-1,0,unknown,true
35,blue-collar,married,primary,453,true,false,unknown,21,may,312,2,-1,0,unknown,false
38,blue-collar,married,primary,2366,true,false,unknown,26,may,97,4,-1,0,unknown,false
36,blue-collar,married,secondary,3935,true,true,unknown,27,may,220,6,-1,0,unknown,false
40,blue-collar,married,primary,-56,true,false,unknown,27,may,316,1,-1,0,unknown,false
28,blue-collar,married,secondary,0,true,false,unknown,27,may,548,1,-1,0,unknown,false
34,blue-collar,married,primary,244,true,false,unknown,27,may,15,13,-1,0,unknown,false
36,blue-collar,married,secondary,0,true,false,unknown,30,may,54,4,-1,0,unknown,false
41,blue-collar,married,primary,0,true,false,unknown,30,may,232,3,-1,0,unknown,false
59,blue-collar,married,secondary,104,true,false,unknown,2,jun,92,5,-1,0,unknown,false
34,blue-collar,married,secondary,90,true,false,unknown,3,jun,77,8,-1,0,unknown,false
35,blue-collar,married,secondary,594,true,false,unknown,6,jun,213,2,-1,0,unknown,false
35,blue-collar,married,secondary,4723,true,false,unknown,16,jun,57,8,-1,0,unknown,false
46,blue-collar,married,secondary,1270,true,false,unknown,17,jun,277,1,-1,0,unknown,false
40,blue-collar,married,secondary,1539,true,false,cellular,14,jul,204,3,-1,0,unknown,false
47,blue-collar,married,primary,683,true,false,cellular,15,jul,106,12,-1,0,unknown,false
28,blue-collar,married,primary,0,true,false,cellular,16,jul,129,2,-1,0,unknown,false
34,blue-collar,married,primary,602,true,false,cellular,16,jul,680,1,-1,0,unknown,false
34,blue-collar,married,primary,425,true,false,cellular,16,jul,1389,7,-1,0,unknown,false
49,blue-collar,married,primary,201,true,true,cellular,18,jul,297,2,-1,0,unknown,false
29,blue-collar,married,primary,5,true,true,telephone,21,jul,53,1,-1,0,unknown,false
26,blue-collar,married,secondary,622,true,false,cellular,21,jul,471,2,-1,0,unknown,false
30,blue-collar,married,primary,1,true,true,telephone,22,jul,80,2,-1,0,unknown,false
46,blue-collar,married,secondary,0,true,false,cellular,23,jul,122,1,-1,0,unknown,false
51,blue-collar,married,primary,603,true,false,cellular,24,jul,853,2,-1,0,unknown,true
36,blue-collar,married,primary,345,true,false,cellular,25,jul,400,2,-1,0,unknown,false
31,blue-collar,married,primary,48,true,false,cellular,28,jul,209,4,-1,0,unknown,false
30,blue-collar,married,secondary,7,true,false,cellular,29,jul,197,4,-1,0,unknown,false
32,blue-collar,married,secondary,7365,true,false,cellular,31,jul,124,5,-1,0,unknown,false
47,blue-collar,married,secondary,410,true,true,cellular,17,nov,179,1,-1,0,unknown,false
32,blue-collar,married,secondary,305,true,false,cellular,20,nov,73,1,-1,0,unknown,false
39,blue-collar,married,secondary,472,true,false,cellular,29,jan,612,5,-1,0,unknown,false
49,blue-collar,married,secondary,298,true,false,cellular,3,feb,392,3,-1,0,unknown,false
54,blue-collar,married,primary,2110,true,false,cellular,16,apr,618,1,-1,0,unknown,false
34,blue-collar,married,secondary,2076,true,false,cellular,20,apr,257,1,-1,0,unknown,false
36,blue-collar,married,secondary,6699,true,false,cellular,20,apr,201,3,-1,0,unknown,false
45,blue-collar,married,primary,-443,true,true,cellular,20,apr,691,1,-1,0,unknown,true
35,blue-collar,married,secondary,731,true,false,cellular,20,apr,179,2,-1,0,unknown,false
45,blue-collar,married,primary,803,true,false,cellular,4,may,742,4,-1,0,unknown,true
37,blue-collar,married,secondary,288,true,false,cellular,5,may,159,6,-1,0,unknown,false
43,blue-collar,married,primary,289,true,false,cellular,6,may,284,3,-1,0,unknown,false
35,blue-collar,married,primary,1033,true,false,cellular,7,may,244,2,-1,0,unknown,false
37,blue-collar,married,primary,0,true,false,telephone,8,may,143,4,-1,0,unknown,false
49,blue-collar,married,secondary,863,true,true,telephone,8,may,101,1,-1,0,unknown,false
31,blue-collar,married,primary,240,true,true,cellular,11,may,254,2,-1,0,unknown,false
32,blue-collar,married,secondary,-32,true,false,cellular,12,may,145,1,-1,0,unknown,false
34,blue-collar,married,secondary,259,true,false,cellular,14,may,291,2,-1,0,unknown,false
47,blue-collar,married,primary,537,true,false,telephone,15,may,49,3,-1,0,unknown,false
40,blue-collar,married,secondary,187,true,false,cellular,15,may,53,3,-1,0,unknown,false
58,blue-collar,married,secondary,1075,true,false,cellular,18,may,42,1,-1,0,unknown,false
31,blue-collar,married,secondary,512,true,false,cellular,18,may,109,2,-1,0,unknown,false
54,entrepreneur,married,primary,3343,true,true,unknown,16,may,216,1,-1,0,unknown,false
44,entrepreneur,married,secondary,-848,true,false,unknown,19,may,468,1,-1,0,unknown,false
34,entrepreneur,married,tertiary,105,true,false,unknown,28,may,249,2,-1,0,unknown,false
51,entrepreneur,married,secondary,0,true,true,unknown,2,jun,184,5,-1,0,unknown,false
40,entrepreneur,married,tertiary,1953,true,false,unknown,6,jun,112,5,-1,0,unknown,false
44,entrepreneur,married,secondary,4389,true,false,cellular,15,jul,149,4,-1,0,unknown,false
45,entrepreneur,married,tertiary,0,true,false,cellular,29,jul,100,3,-1,0,unknown,false
36,entrepreneur,married,secondary,1,true,false,cellular,21,nov,203,1,-1,0,unknown,false
36,entrepreneur,married,tertiary,99,true,true,cellular,20,apr,393,3,-1,0,unknown,false
46,entrepreneur,married,secondary,145,true,false,cellular,18,may,236,3,-1,0,unknown,false
58,self-employed,married,tertiary,-364,true,false,unknown,5,may,355,1,-1,0,unknown,false
49,self-employed,married,secondary,2061,true,true,unknown,30,may,137,3,-1,0,unknown,false
55,self-employed,married,secondary,2387,true,false,cellular,25,jul,155,4,-1,0,unknown,false
35,self-employed,married,secondary,5613,true,false,cellular,28,jul,699,3,-1,0,unknown,true
52,self-employed,married,secondary,1498,true,false,cellular,30,jul,1078,11,-1,0,unknown,false
44,self-employed,married,tertiary,8402,true,false,cellular,18,aug,515,5,-1,0,unknown,false
57,self-employed,married,tertiary,894,true,false,cellular,18,nov,79,1,-1,0,unknown,false
45,admin.,married,secondary,-106,true,true,cellular,7,may,553,3,288,1,other,true
47,admin.,married,secondary,642,true,false,cellular,13,may,197,2,363,2,other,false
57,admin.,married,secondary,403,true,false,cellular,18,may,603,1,340,2,other,true
34,admin.,married,secondary,1551,true,true,cellular,8,jul,188,2,82,4,other,false
38,services,married,secondary,5293,true,false,cellular,21,nov,1199,3,155,3,other,false
57,services,married,secondary,1577,true,false,telephone,7,may,908,2,357,1,other,false
41,services,married,secondary,1717,true,false,cellular,8,may,520,2,343,3,other,false
38,services,married,secondary,7708,true,false,cellular,14,may,218,4,331,3,other,false
51,housemaid,married,unknown,2337,true,false,cellular,16,apr,251,2,266,3,other,true
42,management,married,tertiary,4014,true,false,cellular,21,nov,149,4,186,1,other,false
37,management,married,secondary,1180,true,true,cellular,1,apr,786,1,135,1,other,false
35,management,married,tertiary,1473,true,false,cellular,20,apr,17,6,322,4,other,false
41,management,married,secondary,41,true,false,cellular,8,may,177,2,364,6,other,false
33,management,married,tertiary,287,true,false,cellular,15,may,199,2,274,3,other,false
36,technician,married,secondary,154,true,false,cellular,18,nov,231,1,96,2,other,false
39,technician,married,secondary,133,true,false,cellular,14,may,84,4,352,4,other,false
33,technician,married,tertiary,1126,true,false,unknown,6,sep,11,1,490,5,other,false
48,blue-collar,married,primary,643,true,false,cellular,11,may,66,4,173,7,other,false
31,blue-collar,married,secondary,1078,true,false,cellular,13,may,248,1,330,3,other,false
43,blue-collar,married,primary,249,true,false,cellular,18,may,33,5,298,2,other,false
47,entrepreneur,married,unknown,0,true,false,cellular,11,may,70,8,339,6,other,false
39,admin.,married,secondary,260,true,false,cellular,17,apr,146,1,281,1,failure,false
52,admin.,married,primary,576,true,false,cellular,5,may,139,1,286,1,failure,false
31,admin.,married,secondary,728,true,true,cellular,15,may,152,1,352,4,failure,false
37,admin.,married,secondary,2061,true,true,cellular,22,jun,459,1,109,3,failure,true
31,admin.,married,secondary,389,true,false,cellular,7,dec,69,1,185,2,failure,false
58,retired,married,primary,3401,true,false,cellular,3,feb,84,3,265,2,failure,false
32,services,married,secondary,1066,true,false,cellular,5,feb,150,1,262,9,failure,false
43,services,married,primary,2557,true,false,telephone,15,apr,165,2,327,3,failure,true
59,services,married,secondary,0,true,false,telephone,11,may,437,2,361,5,failure,false
47,housemaid,married,tertiary,228,true,false,cellular,17,nov,80,1,118,1,failure,false
40,management,married,tertiary,12409,true,false,cellular,19,nov,140,1,99,2,failure,false
34,management,married,secondary,56,true,false,cellular,20,nov,311,3,183,1,failure,false
41,management,married,tertiary,832,true,true,cellular,21,nov,164,1,176,1,failure,false
52,management,married,tertiary,1355,true,false,cellular,30,jan,131,1,241,1,failure,false
43,management,married,tertiary,176,true,false,cellular,5,may,253,2,286,1,failure,false
35,management,married,tertiary,1870,true,false,cellular,24,jun,134,1,386,1,failure,false
43,technician,married,secondary,1865,true,false,cellular,17,nov,155,1,186,1,failure,false
40,technician,married,secondary,7313,true,false,cellular,18,nov,241,2,182,1,failure,false
36,technician,married,secondary,6384,true,true,cellular,27,feb,59,1,101,1,failure,false
52,technician,married,secondary,221,true,false,cellular,5,may,178,2,363,3,failure,false
43,technician,married,tertiary,591,true,false,cellular,12,may,123,4,277,2,failure,false
60,technician,married,secondary,-247,true,false,telephone,12,may,472,2,351,1,failure,false
39,technician,married,secondary,4741,true,false,cellular,13,may,166,1,338,10,failure,false
34,technician,married,secondary,256,true,false,cellular,12,aug,201,2,267,1,failure,false
43,technician,married,secondary,69,true,true,cellular,7,jul,156,1,260,2,failure,false
31,technician,married,tertiary,3338,true,false,cellular,27,sep,162,2,95,4,failure,false
40,unemployed,married,secondary,219,true,false,cellular,17,nov,204,2,196,1,failure,false
48,unemployed,married,secondary,3287,true,true,cellular,20,apr,242,2,307,1,failure,false
43,unemployed,married,unknown,970,true,false,telephone,1,sep,513,13,288,11,failure,false
47,blue-collar,married,secondary,3237,true,false,cellular,18,nov,38,1,187,3,failure,false
37,blue-collar,married,secondary,520,true,false,cellular,2,feb,54,1,255,2,failure,false
34,blue-collar,married,secondary,1924,true,true,cellular,1,apr,161,2,253,1,failure,false
30,blue-collar,married,secondary,2,true,true,cellular,17,apr,291,2,326,1,failure,false
46,blue-collar,married,primary,292,true,false,cellular,20,apr,386,2,234,4,failure,false
35,blue-collar,married,unknown,245,true,false,cellular,11,may,134,2,370,1,failure,false
40,blue-collar,married,primary,780,true,false,cellular,12,may,206,1,357,1,failure,false
37,blue-collar,married,secondary,198,true,false,cellular,13,may,156,5,369,2,failure,false
31,blue-collar,married,primary,290,true,false,cellular,15,may,148,1,291,3,failure,false
49,blue-collar,married,secondary,1230,true,true,cellular,15,may,167,2,373,3,failure,false
34,blue-collar,married,secondary,355,true,false,cellular,18,may,189,3,348,3,failure,false
45,entrepreneur,married,tertiary,3689,true,false,cellular,19,nov,517,2,187,3,failure,false
53,technician,married,secondary,195,true,false,cellular,19,may,472,1,90,6,success,true
45,technician,married,tertiary,1818,true,true,cellular,25,jun,427,1,142,5,success,false
41,blue-collar,married,primary,201,true,false,cellular,4,feb,69,1,1,1,success,false
42,blue-collar,married,secondary,413,true,false,cellular,11,feb,456,2,184,2,success,true
49,admin.,married,secondary,428,true,false,unknown,5,may,50,1,-1,0,unknown,false
54,admin.,married,secondary,222,true,false,unknown,9,may,45,2,-1,0,unknown,false
36,admin.,married,secondary,402,true,false,unknown,14,may,482,2,-1,0,unknown,false
27,admin.,married,secondary,-393,true,true,unknown,23,may,235,2,-1,0,unknown,false
29,admin.,married,secondary,494,true,false,unknown,26,may,341,2,-1,0,unknown,false
34,admin.,married,secondary,287,true,false,unknown,2,jun,149,8,-1,0,unknown,false
42,admin.,married,secondary,4209,true,false,unknown,5,jun,57,6,-1,0,unknown,false
38,admin.,married,secondary,1116,true,true,unknown,16,jun,406,2,-1,0,unknown,false
40,admin.,married,secondary,220,true,false,unknown,30,jun,69,3,-1,0,unknown,false
40,admin.,married,secondary,540,true,false,cellular,10,jul,217,1,-1,0,unknown,false
37,admin.,married,secondary,0,true,false,cellular,14,jul,235,3,-1,0,unknown,false
36,admin.,married,secondary,0,true,false,cellular,21,jul,93,7,-1,0,unknown,false
37,admin.,married,secondary,0,true,false,cellular,22,jul,185,1,-1,0,unknown,false
32,admin.,married,secondary,0,true,false,cellular,24,jul,151,2,-1,0,unknown,false
30,admin.,married,secondary,8781,true,false,cellular,18,nov,898,1,-1,0,unknown,true
32,admin.,married,tertiary,1019,true,false,cellular,20,nov,489,2,-1,0,unknown,false
30,admin.,married,secondary,695,true,false,cellular,13,apr,478,2,-1,0,unknown,false
31,admin.,married,secondary,297,true,false,cellular,16,apr,357,2,-1,0,unknown,false
39,admin.,married,secondary,1408,true,false,cellular,17,apr,306,1,-1,0,unknown,false
34,admin.,married,secondary,-44,true,true,cellular,17,apr,759,2,-1,0,unknown,false
45,admin.,married,secondary,46,true,false,cellular,5,may,234,1,-1,0,unknown,false
35,admin.,married,secondary,-244,true,true,cellular,6,may,118,1,-1,0,unknown,false
34,admin.,married,primary,0,true,true,cellular,14,may,1020,1,-1,0,unknown,true
34,admin.,married,secondary,384,true,false,cellular,14,may,551,2,-1,0,unknown,false
39,admin.,married,secondary,8,true,false,telephone,15,may,155,6,-1,0,unknown,false
54,admin.,married,secondary,5084,true,true,cellular,8,jul,69,1,-1,0,unknown,false
34,admin.,married,tertiary,2552,true,true,cellular,25,sep,74,1,-1,0,unknown,false
57,retired,married,primary,207,true,false,unknown,8,may,193,1,-1,0,unknown,false
56,retired,married,unknown,4391,true,false,unknown,16,may,291,1,-1,0,unknown,false
53,retired,married,tertiary,-22,true,false,cellular,31,jul,20,3,-1,0,unknown,false
55,retired,married,primary,2325,true,true,telephone,8,aug,87,7,-1,0,unknown,false
52,retired,married,primary,383,true,true,cellular,17,apr,299,2,-1,0,unknown,false
31,student,married,primary,46,true,false,cellular,10,jul,487,1,-1,0,unknown,true
31,services,married,tertiary,37,true,false,unknown,5,may,313,1,-1,0,unknown,false
31,services,married,primary,-732,true,false,unknown,8,may,6,2,-1,0,unknown,false
50,services,married,tertiary,218,true,false,unknown,9,may,388,2,-1,0,unknown,false
46,services,married,secondary,997,true,false,unknown,12,may,398,1,-1,0,unknown,false
35,services,married,secondary,-197,true,false,unknown,26,may,103,1,-1,0,unknown,false
26,services,married,secondary,311,true,false,unknown,28,may,373,1,-1,0,unknown,false
35,services,married,secondary,1453,true,false,unknown,28,may,199,1,-1,0,unknown,false
44,services,married,secondary,361,true,false,unknown,29,may,217,1,-1,0,unknown,false
35,services,married,secondary,-489,true,false,unknown,9,jun,90,2,-1,0,unknown,false
44,services,married,secondary,300,true,false,cellular,7,jul,182,3,-1,0,unknown,false
32,services,married,secondary,0,true,false,telephone,10,jul,75,1,-1,0,unknown,false
35,services,married,secondary,819,true,false,telephone,14,jul,102,14,-1,0,unknown,false
39,services,married,secondary,1930,true,false,cellular,15,jul,92,3,-1,0,unknown,false
35,services,married,secondary,0,true,false,telephone,18,jul,183,9,-1,0,unknown,false
26,services,married,secondary,-16,true,false,cellular,24,jul,1036,1,-1,0,unknown,false
28,services,married,tertiary,599,true,false,cellular,29,jul,189,5,-1,0,unknown,false
32,services,married,secondary,3360,true,true,cellular,7,aug,365,5,-1,0,unknown,false
58,services,married,secondary,8136,true,false,cellular,14,aug,314,3,-1,0,unknown,false
33,services,married,secondary,0,true,true,cellular,7,apr,487,1,-1,0,unknown,false
37,services,married,secondary,1776,true,true,cellular,17,apr,224,1,-1,0,unknown,false
27,services,married,secondary,472,true,false,cellular,20,apr,144,4,-1,0,unknown,false
35,services,married,secondary,17,true,false,cellular,4,may,110,4,-1,0,unknown,false
43,services,married,secondary,122,true,false,cellular,5,may,355,2,-1,0,unknown,false
38,services,married,secondary,0,true,false,cellular,5,may,263,2,-1,0,unknown,false
30,services,married,secondary,0,true,false,cellular,7,may,512,1,-1,0,unknown,false
33,services,married,secondary,56,true,false,telephone,13,may,9,9,-1,0,unknown,false
54,services,married,secondary,386,true,false,cellular,2,aug,155,2,-1,0,unknown,false
58,housemaid,married,primary,935,true,false,unknown,6,jun,272,2,-1,0,unknown,false
42,housemaid,married,tertiary,-560,true,true,cellular,9,jul,630,4,-1,0,unknown,false
48,housemaid,married,primary,380,true,false,cellular,22,jul,188,5,-1,0,unknown,false
54,housemaid,married,primary,167,true,false,cellular,22,jul,106,2,-1,0,unknown,false
47,housemaid,married,primary,275,true,false,cellular,14,may,261,3,-1,0,unknown,false
50,management,married,tertiary,964,true,false,unknown,6,may,323,1,-1,0,unknown,false
34,management,married,primary,6,true,false,unknown,8,may,125,3,-1,0,unknown,false
38,management,married,tertiary,216,true,false,unknown,21,may,1307,1,-1,0,unknown,false
51,management,married,secondary,140,true,false,unknown,21,may,45,10,-1,0,unknown,false
39,management,married,tertiary,12,true,false,unknown,23,may,130,1,-1,0,unknown,false
33,management,married,tertiary,0,true,false,unknown,23,may,57,5,-1,0,unknown,false
36,management,married,tertiary,605,true,false,unknown,26,may,204,1,-1,0,unknown,false
43,management,married,tertiary,1379,true,false,unknown,27,may,383,3,-1,0,unknown,false
55,management,married,secondary,11743,true,false,unknown,30,may,75,1,-1,0,unknown,false
53,management,married,tertiary,-601,true,false,unknown,30,may,509,2,-1,0,unknown,false
35,management,married,secondary,1825,true,false,unknown,2,jun,42,1,-1,0,unknown,false
53,management,married,tertiary,6525,true,false,unknown,2,jun,73,3,-1,0,unknown,false
58,management,married,tertiary,107,true,false,unknown,3,jun,55,1,-1,0,unknown,false
36,management,married,secondary,1736,true,false,unknown,20,jun,63,1,-1,0,unknown,false
39,management,married,tertiary,1007,true,false,cellular,7,jul,86,2,-1,0,unknown,false
45,management,married,tertiary,1447,true,true,cellular,7,jul,461,2,-1,0,unknown,false
37,management,married,tertiary,1403,true,false,cellular,10,jul,91,15,-1,0,unknown,false
32,management,married,tertiary,1196,true,false,cellular,11,jul,508,1,-1,0,unknown,false
47,management,married,primary,530,true,false,cellular,14,jul,457,3,-1,0,unknown,false
28,management,married,secondary,143,true,false,cellular,22,jul,44,13,-1,0,unknown,false
40,management,married,tertiary,0,true,true,cellular,24,jul,53,1,-1,0,unknown,false
33,management,married,tertiary,0,true,false,cellular,28,jul,54,3,-1,0,unknown,false
44,management,married,primary,5418,true,true,cellular,28,jul,58,5,-1,0,unknown,false
45,management,married,primary,321,true,false,cellular,30,jul,918,4,-1,0,unknown,false
48,management,married,tertiary,10347,true,false,cellular,31,jul,153,6,-1,0,unknown,false
35,management,married,tertiary,249,true,false,cellular,6,aug,127,2,-1,0,unknown,false
38,management,married,tertiary,-34,true,false,cellular,7,aug,131,2,-1,0,unknown,false
43,management,married,tertiary,-334,true,false,cellular,7,aug,291,1,-1,0,unknown,false
44,management,married,tertiary,217,true,false,cellular,28,aug,203,4,-1,0,unknown,false
46,management,married,tertiary,212,true,false,cellular,29,aug,515,3,-1,0,unknown,false
52,management,married,tertiary,2063,true,false,cellular,17,nov,114,1,-1,0,unknown,false
